name	country	code	lat	lng
Kiruna	Sweden	SWE	67.85000449540	20.21663651400
Kirundo	Burundi	BDI	-2.58472220000	30.09722220000
Kisangani	Congo (Kinshasa)	COD	0.52000571584	25.22000036490
Kiselevsk	Russia	RUS	54.00002300930	86.64002396540
Kishkenekol	Kazakhstan	KAZ	53.63676352860	72.34141353240
Kisii	Kenya	KEN	-0.66958575552	34.75998653030
Kislovodsk	Russia	RUS	43.90996706040	42.72001745480
Kismaayo	Somalia	SOM	-0.35663328156	42.51832433960
Kisoro	Uganda	UGA	-1.35388890000	29.69833330000
Kissidougou	Guinea	GIN	9.19045839328	-10.12001306300
Kissimmee	United States	USA	28.29205731100	-81.40778060070
Kisumu	Kenya	KEN	-0.09003456737	34.75001297890
Kitakyushu	Japan	JPN	33.87039898580	130.82001460700
Kitale	Kenya	KEN	1.03046551402	34.98994665400
Kita	Mali	MLI	13.05040366510	-9.48330774071
Kitami	Japan	JPN	43.85035829580	143.89999141400
Kitchener	Canada	CAN	43.44999513660	-80.50000655280
Kitgum	Uganda	UGA	3.30040447887	32.87002437210
Kitty Hawk	United States	USA	36.07731854150	-75.70471785650
Kitwe	Zambia	ZMB	-12.81003334670	28.22002396520
Kivalina	United States	USA	67.73149224020	-164.48590342800
Kizel	Russia	RUS	59.06436505040	57.63430090210
Klagenfurt	Austria	AUT	46.62034425770	14.31002030300
Klaipeda	Lithuania	LTU	55.72040895500	21.11994055040
Klaksvik	Denmark	DNK	62.23747830340	-6.53901149035
Klamath Falls	United States	USA	42.22500530910	-121.78053593100
Klerksdorp	South Africa	ZAF	-26.88002724330	26.62001826850
Klin	Russia	RUS	56.34305828770	36.69873124060
Klintsy	Russia	RUS	52.76524049790	32.24484289420
Klyuchi	Russia	RUS	56.29996014310	160.85001623500
Knoxville	United States	USA	35.97001242980	-83.92003035660
Knysna	South Africa	ZAF	-34.03292397180	23.03331213250
Kobe	Japan	JPN	34.67998781230	135.16998164800
Kobenhavn	Denmark	DNK	55.67856419040	12.56348574730
Koblenz	Germany	DEU	50.35047833160	7.59999059920
Kobuk	United States	USA	66.90724550290	-156.88097741900
Kocaeli	Turkey	TUR	40.77602398590	29.93061722690
Kochi	India	IND	10.01500754690	76.22391556690
Kochi	Japan	JPN	33.56243328760	133.53752315200
Kodiak	United States	USA	57.78999839180	-152.40698694100
Kodinskiy	Russia	RUS	58.69805666010	99.17765661520
Koforidua	Ghana	GHA	6.09041505831	-0.26002059061
Kofu	Japan	JPN	35.65039369610	138.58331335400
Kogalym	Russia	RUS	62.04462241530	74.49409867240
Kogon	Uzbekistan	UZB	39.72107545880	64.54576533900
Kohat	Pakistan	PAK	33.60268922830	71.43268347060
Kohima	India	IND	25.66699790340	94.11657018940
Kohtla-Jarve	Estonia	EST	59.39997763990	27.28333695340
Koidu	Sierra Leone	SLE	8.44047833143	-10.84999434550
Kokkola	Finland	FIN	63.83329876620	23.11666621780
Kokomo	United States	USA	40.48676515610	-86.13364201020
Koko	Nigeria	NGA	11.42319032690	4.51697464867
Kokshetau	Kazakhstan	KAZ	53.29998821930	69.41998978560
Koktokay	China	CHN	47.00037274080	89.46662145890
Kok Yangak	Kyrgyzstan	KGZ	41.03071128240	73.20575353890
Kolar	India	IND	13.13370607400	78.13335974010
Kolda	Senegal	SEN	12.91043804820	-14.95002832180
Kolhapur	India	IND	16.70000001930	74.22000687550
Kolkata	India	IND	22.49496929830	88.32467565810
Kollam	India	IND	8.90037274061	76.56999263400
Kolomna	Russia	RUS	55.07998292960	38.78496048860
Kolpashevo	Russia	RUS	58.30040651360	82.99538854870
Kolpino	Russia	RUS	59.73000917470	30.65000484080
Kolwezi	Congo (Kinshasa)	COD	-10.71672442740	25.47243973660
Komatini	Greece	GRC	41.13330309080	25.41670256190
Komatipoort	South Africa	ZAF	-25.40957436240	31.94000362010
Kombissiri	Burkina Faso	BFA	12.06399604660	-1.33399754308
Kom Ombo	Egypt	EGY	24.46999086400	32.95001948930
Kompong Chhnang	Cambodia	KHM	12.25047833140	104.66662390000
Komsa	Russia	RUS	61.86804404620	89.25774531960
Komsomolets	Kazakhstan	KAZ	53.75055503250	62.05020707080
Komsomolsk na Amure	Russia	RUS	50.55498781240	137.01999792400
Kondopoga	Russia	RUS	62.20872092600	34.28869746780
Kondoz	Afghanistan	AFG	36.72795066230	68.87252966190
Koneurgench	Turkmenistan	TKM	42.31665346180	59.16666214890
Kongolo	Congo (Kinshasa)	COD	-5.37947914747	26.97999629590
Konibodom	Tajikistan	TJK	40.29215171210	70.42716345100
Konotop	Ukraine	UKR	51.24238771470	33.20902176790
Kontagora	Nigeria	NGA	10.40035870250	5.46993973656
Kontcha	Cameroon	CMR	7.96701885877	12.23329951850
Kon Tum	Vietnam	VNM	14.38375897110	107.98332067800
Konya	Turkey	TUR	37.87501242990	32.47500972370
Konza	Kenya	KEN	-1.74962319042	37.11999751660
Korce	Albania	ALB	40.61667601440	20.76666353460
Korf	Russia	RUS	60.33206544920	165.81834346400
Korhogo	Ivory Coast	CIV	9.45997682590	-5.63995060365
Koriyama	Japan	JPN	37.40997621570	140.37999955200
Korla	China	CHN	41.72999676420	86.15002803440
Korogwe	United Republic of Tanzania	TZA	-5.08957436231	38.54001419960
Koror	Palau	PLW	7.34522635484	134.46950087100
Korosten	Ukraine	UKR	50.95041587230	28.65002355830
Korsakov	Russia	RUS	46.64243593250	142.77747595100
Kos	Greece	GRC	36.89372865710	27.28881465530
Kosice	Slovakia	SVK	48.73044801750	21.25001013050
Kosti	Sudan	SDN	13.16998292940	32.66001135130
Kostroma	Russia	RUS	57.77002545080	40.94002274450
Koszalin	Poland	POL	54.20000000000	16.18333330000
Kota Baharu	Malaysia	MYS	6.11997397758	102.22997676500
Kotabumi	Indonesia	IDN	-4.83331093457	104.89999466900
Kota	India	IND	25.17999920550	75.83499873750
Kota Kinabalu	Malaysia	MYS	5.97998252250	116.11000809600
Kotelnich	Russia	RUS	58.30412721670	48.31373286820
Kotlas	Russia	RUS	61.26306805330	46.66308426800
Kotlit	United States	USA	63.03458782870	-163.55328332700
Kotovsk	Russia	RUS	52.59473410960	41.50438106160
Kotzebue	United States	USA	66.89869305330	-162.59659753600
Koudougou	Burkina Faso	BFA	12.25047833140	-2.36999515930
Koulamoutou	Gabon	GAB	-1.13291664745	12.48331009790
Koulikoro	Mali	MLI	12.88330792130	-7.54998905581
Koundara	Guinea	GIN	12.48000310070	-13.29599642560
Koupela	Burkina Faso	BFA	12.17700003850	-0.35600351424
Kourou	French Republic	FRA	5.15998089489	-52.64994938310
Kouroussa	Guinea	GIN	10.65300310160	-9.89199854863
Koutiala	Mali	MLI	12.39041811010	-5.46998681784
Kouvola	Finland	FIN	60.87600008510	26.70900351080
Kovda	Russia	RUS	66.69028200190	32.87023107780
Kovel	Ukraine	UKR	51.21706626290	24.71662023790
Kovrov	Russia	RUS	56.36036989250	41.33002477900
Koyukuk	United States	USA	64.88028912270	-157.70084985600
Koyuk	United States	USA	64.94026873720	-161.15747173500
Kozhikode	India	IND	11.25043601370	75.76998978570
Kpalime	Togo	TGO	6.90039145805	0.63002844097
Krabi	Thailand	THA	8.05200309702	98.91199866550
Kracheh	Cambodia	KHM	12.46899612060	106.02399667200
Kragujevac	Republic of Serbia	SRB	44.01996034650	20.92000443390
Krakow	Poland	POL	50.05997926750	19.96001135120
Kramatorsk	Ukraine	UKR	48.71936342270	37.53439082720
Krasino	Russia	RUS	70.73144844570	54.42079899590
Krasnoarmeysk	Russia	RUS	51.01738852850	45.69740677770
Krasnodar	Russia	RUS	45.01997682600	39.00003779980
Krasnogorsk	Russia	RUS	48.46154970200	142.08997269600
Krasnokamensk	Russia	RUS	50.06649049790	118.02648026400
Krasnokamsk	Russia	RUS	58.07473553380	55.74428706750
Krasnoturinsk	Russia	RUS	59.79478558260	60.48477290740
Krasnoufimsk	Russia	RUS	56.59911500970	57.75863439820
Krasnouralsk	Russia	RUS	58.35151450510	60.05151769900
Krasnoyarsk	Russia	RUS	56.01398276680	92.86600052790
Kremenchuk	Ukraine	UKR	49.08352724110	33.42962845740
Kribi	Cameroon	CMR	2.94042645153	9.91003047551
Krishnanagar	India	IND	23.38034161270	88.53003780000
Kristiansand	Kingdom of Norway	NOR	58.16664206860	8.00001786157
Kristianstad	Sweden	SWE	56.03367148750	14.13328690460
Krong Koh Kong	Cambodia	KHM	11.61753897310	102.98493294400
Kroonstad	South Africa	ZAF	-27.66003131230	27.21000809600
Kropotkin	Russia	RUS	45.44708253890	40.58211177450
Kruje	Albania	ALB	41.51899817200	19.79700359380
Kryvyy Rih	Ukraine	UKR	47.92832643540	33.34498246130
Ksar El Kebir	Morocco	MAR	35.02038047180	-5.90998580059
Kualakapuas	Indonesia	IDN	-3.09961830761	114.35001216500
Kuala Lipis	Malaysia	MYS	4.18400111992	102.04200061400
Kuala Lumpur	Malaysia	MYS	3.16666587210	101.69998327500
Kuala Terengganu	Malaysia	MYS	5.33040976859	103.11999995800
Kuantan	Malaysia	MYS	3.82995871878	103.32003942800
Kuching	Malaysia	MYS	1.52996990855	110.32999914500
Kudymkar	Russia	RUS	59.01617677730	54.63303706750
Kugluktuk	Canada	CAN	67.79866282360	-115.12535042300
Kuito	Angola	AGO	-12.38003375360	16.93998897160
Kukes	Albania	ALB	42.08300106870	20.43399653350
Kullorsuaq	Denmark	DNK	74.57806288780	-57.22498603220
Kulob	Tajikistan	TJK	37.92115948390	69.77573034550
Kulunda	Russia	RUS	52.58266766270	78.94726354870
Kulusuk	Denmark	DNK	65.56657798170	-37.18332238930
Kumaka	Guyana	GUY	3.90039369600	-58.38001306320
Kumamoto	Japan	JPN	32.80092938130	130.70064204800
Kumasi	Ghana	GHA	6.68999086398	-1.63001448710
Kumba	Cameroon	CMR	4.64037436820	9.43998164739
Kumbakonam	India	IND	10.98047833140	79.40000077200
Kumbo	Cameroon	CMR	6.22038128552	10.68000931670
Kumertau	Russia	RUS	52.77477479970	55.78433630250
Kumi	Uganda	UGA	1.46083330000	33.93611110000
Kumo	Nigeria	NGA	10.04570334770	11.21305171580
Kundian	Pakistan	PAK	32.45219097800	71.47180252980
Kundiawa	Papua New Guinea	PNG	-6.02299788324	144.96001271400
Kungur	Russia	RUS	57.43477459630	56.95434240600
Kunming	China	CHN	25.06998008120	102.67997513700
Kununurra	Australia	AUS	-15.76659706740	128.73332027100
Kuopio	Finland	FIN	62.89428631500	27.69493973670
Kupang	Indonesia	IDN	-10.17866941440	123.58298864700
Kupina	Russia	RUS	54.35922589020	77.27418737680
Kupyansk	Ukraine	UKR	49.72178285630	37.59805619180
Kuqa	China	CHN	41.72774883940	82.93637406300
Kure	Japan	JPN	34.25097007140	132.56559281300
Kurgan	Russia	RUS	55.45995973620	65.34499304080
Kurnool	India	IND	15.83000144340	78.03000687550
Kursk	Russia	RUS	51.73998008130	36.19002844110
Kurtamysh	Russia	RUS	54.90867555660	64.43326574590
Kuruman	South Africa	ZAF	-27.44955320350	23.42000687530
Kushiro	Japan	JPN	42.97495953270	144.37469112100
Kutahya	Turkey	TUR	39.42000856430	29.92999710970
Kuta	Indonesia	IDN	-8.71511250947	115.18412076900
Kutaisi	Georgia	GEO	42.24999086410	42.72999100620
Kuujjuaq	Canada	CAN	58.10000530920	-68.39999576990
Kuujjuarapik	Canada	CAN	55.28149517730	-77.76583235850
Kuwait	Kuwait	KWT	29.36971763000	47.97830114620
Kuybyshevskiy	Tajikistan	TJK	37.97939882310	68.68897497440
Kuznetsk	Russia	RUS	53.12041261710	46.59998734410
Kwekwe	Zimbabwe	ZWE	-18.92960813520	29.79997920610
Kwinana	Australia	AUS	-32.23939003620	115.77023555400
Kyakhta	Russia	RUS	50.35267458000	106.45266475300
Kyaukphyu	Myanmar	MMR	19.42901315480	93.54940355970
Kyoto	Japan	JPN	35.02999228820	135.74999792400
Kyrenia	Northern Cyprus	CYN	35.32599910430	33.33300361060
Kyshtym	Russia	RUS	55.69999676420	60.55954870490
Kyustendil	Bulgaria	BGR	42.28427817690	22.69111079780
Kyzyl	Russia	RUS	51.70670045890	94.38306555070
Laascaanood	Somaliland	SOL	8.43329714039	47.31669964380
La Asuncion	Venezuela	VEN	11.03333403000	-63.88333150040
Laayoune	Morocco	MAR	27.14998231910	-13.20000594220
La Barca	Mexico	MEX	20.28037579240	-102.56000370500
Labasa	Fiji	FJI	-16.41658323280	179.38330358800
Labe	Guinea	GIN	11.31999249160	-12.30000919740
Labinsk	Russia	RUS	44.63478069970	40.74427241900
Labrador City	Canada	CAN	52.94143129380	-66.91587447270
Labutta	Myanmar	MMR	16.16189332980	94.70144405010
La Ceiba	Honduras	HND	15.76310630180	-86.79698653330
Lac La Biche	Canada	CAN	54.77193971670	-111.96470097000
La Coruna	Kingdom of Spain	ESP	43.32997662260	-8.41998763166
La Crosse	United States	USA	43.80136903800	-91.23942855000
La Cruz	Costa Rica	CRI	11.07042116180	-85.63000350110
La Cruz	Mexico	MEX	23.92041200660	-106.90002303200
Ladysmith	South Africa	ZAF	-28.54948606490	29.78003210320
Lae	Papua New Guinea	PNG	-6.73298826205	146.99003535900
La Esmeralda	Venezuela	VEN	3.17382305797	-65.54660404630
La Esperanza	Honduras	HND	14.33300405790	-88.16669953720
Lafayette	United States	USA	30.19997702940	-92.01994938330
Lafayette	United States	USA	40.41720867820	-86.87824772310
Lafia	Nigeria	NGA	8.49042360324	8.52003779973
Laghouat	Algeria	DZA	33.80998923650	2.88002030296
Lagos de Moreno	Mexico	MEX	21.37041261700	-101.92999048000
Lagos	Nigeria	NGA	6.44326165348	3.39153107121
La Grande	United States	USA	45.32468690910	-118.08660119800
La Grange	United States	USA	33.03647055970	-85.03187463550
Laguna	Brazil	BRA	-28.48003293990	-48.77997888340
Lagunas	Chile	CHL	-20.98286781940	-69.68330245120
Lahad Datu	Malaysia	MYS	5.04639609672	118.33597041700
Lahat	Indonesia	IDN	-3.80004067090	103.53330806400
Lahij	Yemen	YEM	13.05818096820	44.88376135130
Lahore	Pakistan	PAK	31.55997153630	74.35002477920
Lahti	Finland	FIN	60.99385967930	25.66493444690
Lai	Chad	TCD	9.39500112329	16.30500349260
Laiwu	China	CHN	36.20041180320	117.66004268300
Laiyang	China	CHN	36.96840110170	120.70843542400
Lajes	Brazil	BRA	-27.80958290730	-50.30998885250
Lake Charles	United States	USA	30.22638368630	-93.21718896660
Lake City	United States	USA	30.18971925760	-82.63974674650
Lake Havasu City	United States	USA	34.49829347640	-114.30827885100
Lake Louise	Canada	CAN	51.43369386710	-116.18328068200
Lake Minchumina	United States	USA	63.88283062660	-152.31218652500
Lakeville	United States	USA	44.65010276190	-93.24251041850
La Libertad	Guatemala	GTM	16.78043438620	-90.11998783540
La Ligua	Chile	CHL	-32.45999672570	-71.24002913580
Lalitpur	Nepal	NPL	27.66661745100	85.33333369850
Lamar	United States	USA	38.08649822900	-102.61940576400
Lamas	Peru	PER	-6.43000933953	-76.52001692880
Lambarene	Gabon	GAB	-0.69960976268	10.21662674830
Lamia	Greece	GRC	38.89899915410	22.43400357550
Lampang	Thailand	THA	18.29155661920	99.48125565490
Lamphun	Thailand	THA	18.50300113630	99.07399856270
Lamu	Kenya	KEN	-2.26204362040	40.91966642690
Lancaster	United States	USA	34.69804872540	-118.13582300000
Lancaster	United States	USA	39.71921510730	-82.60530440440
Lancaster	United States	USA	40.03777447410	-76.30576644050
Lander	United States	USA	42.83300437320	-108.73259851300
Langfang	China	CHN	39.52036419580	116.67999914500
Langsa	Indonesia	IDN	4.67357647595	97.96636104230
Lang Son	Vietnam	VNM	21.84599710300	106.75700157600
Langzhong	China	CHN	31.57593955390	105.96556270200
Lankaran	Azerbaijan	AZE	38.75400270490	48.85106441120
Lansdowne House	Canada	CAN	52.21664349270	-87.88332849300
Lansing	United States	USA	42.73352724110	-84.54673628920
Lanxi	China	CHN	46.26636069650	126.27595088600
Lanzhou	China	CHN	36.05602785140	103.79200028400
Laoag	Philippines	PHL	18.19884909970	120.59361039100
Lao Chi	Vietnam	VNM	22.50135133770	103.96599483100
La Oroya	Peru	PER	-11.52003456740	-75.94000065280
Lapa	Brazil	BRA	-25.76004392620	-49.72999841470
La Palma	Panama	PAN	8.39818117160	-78.14022811050
La Paloma	Uruguay	URY	-34.66999102910	-54.16998580080
La Paz	Argentina	ARG	-33.46613686240	-67.54999597340
La Paz	Bolivia	BOL	-16.49797361370	-68.14998519050
La Paz	Honduras	HND	14.31999902810	-87.68400256850
La Paz	Mexico	MEX	24.13995932920	-110.31999516000
La Plata	Argentina	ARG	-34.90961464560	-57.95996118330
Lappeenranta	Finland	FIN	61.06705934560	28.18333369820
L'Aquila	Italy	ITA	42.35039817210	13.39002477890
Larache	Morocco	MAR	35.20042116190	-6.16002221824
Laramie	United States	USA	41.31136598620	-105.59056807600
Laranjal do Jari	Brazil	BRA	-0.85003985708	-52.48001143550
Laredo	United States	USA	27.50613629050	-99.50721846700
L'Ariana	Tunisia	TUN	36.86667315340	10.19999754750
La Rioja	Argentina	ARG	-29.40995033900	-66.84996118330
Larissa	Greece	GRC	39.63040915840	22.42001623400
Larkana	Pakistan	PAK	27.56176596990	68.20678218470
Larnaka	Cyprus	CYP	34.91700309640	33.63599757120
La Rochelle	French Republic	FRA	46.16665102040	-1.14999210754
La Romana	Dominican Republic	DOM	18.41700115860	-68.96660201180
La Ronge	Canada	CAN	55.10000754710	-105.30001733600
Laryak	Russia	RUS	61.10119162920	80.25136999400
La Sarre	Canada	CAN	48.80000449530	-79.20003422210
Lascano	Uruguay	URY	-33.66958697640	-54.20000980790
La Scie	Canada	CAN	49.96701336580	-55.58300032720
Las Cruces	United States	USA	32.31261293440	-106.77780827000
La Serena	Chile	CHL	-29.89999794640	-71.24997684900
Las Heras	Argentina	ARG	-32.82503904340	-68.80167667810
Lashkar Gah	Afghanistan	AFG	31.58299802240	64.35999955340
Las Lajas	Argentina	ARG	-38.51626788460	-70.36659407720
Las Lomitas	Argentina	ARG	-24.69959185910	-60.60000675620
Las Palmas	Kingdom of Spain	ESP	28.09997601220	-15.42999902490
Las Plumas	Argentina	ARG	-43.41627887090	-67.24998844570
Las Tablas	Panama	PAN	7.76039064425	-80.28001998060
Las Tunas	Cuba	CUB	20.96012758280	-76.95438318040
Las Vegas	United States	USA	35.59701194160	-105.22250268700
Las Vegas	United States	USA	36.20999778140	-115.22000614600
Latacunga	Ecuador	ECU	-0.92956988638	-78.60996688000
Lata	Solomon Islands	SLB	-10.73801832010	165.85673530900
Latur	India	IND	18.40041302390	76.56999263400
Launceston	Australia	AUS	-41.44983559290	147.13018184300
La Union	Chile	CHL	-40.28995807010	-73.08996789720
La Union	El Salvador	SLV	13.33199704400	-87.83900052110
Laurel	United States	USA	31.69737916970	-89.13927250340
Lausanne	Switzerland	CHE	46.53042726550	6.65002274438
Lautoka	Fiji	FJI	-17.61609657920	177.46662471400
La Vega	Dominican Republic	DOM	19.21659059550	-70.51658492190
Laverton	Australia	AUS	-28.62700071330	122.40404252000
La Victoria	Paraguay	PRY	-22.28960976280	-57.93998824220
Lavras	Brazil	BRA	-21.24956988650	-45.00995060380
Lavrentiya	Russia	RUS	65.58326946940	-171.02499780500
Lawrence	United States	USA	38.95975242010	-95.25522994160
Lawton	United States	USA	34.59903668110	-98.40997278010
Lazaro Cardenas	Mexico	MEX	17.95870871880	-102.19997400100
Lead	United States	USA	44.35084454250	-103.76576989900
Lebowakgomo	South Africa	ZAF	-24.19962237670	29.49999751660
Lebu	Chile	CHL	-37.60955320360	-73.64998539400
Lecce	Italy	ITA	40.36039044090	18.14999263370
Leeds	United Kingdom	GBR	53.83000754710	-1.58001753886
Leesburg	United States	USA	28.81050111800	-81.88333296890
Leeton	Australia	AUS	-34.54493406290	146.39730668000
Leeuwarden	Kingdom of the Netherlands	NLD	53.25037884430	5.78335729841
Legazpi	Philippines	PHL	13.16998292940	123.75000687600
Le Havre	French Republic	FRA	49.50497438470	0.10497005067
Lehututu	Botswana	BWA	-23.96961057660	21.87002396510
Leicester	United Kingdom	GBR	52.62997743640	-1.13324894348
Leipzig	Germany	DEU	51.33540529290	12.40998124050
Leiria	Portugal	PRT	39.73899602850	-8.80499646187
Le Mans	French Republic	FRA	48.00041505850	0.09998327495
Lemosos	Cyprus	CYP	34.67541444810	33.03332189810
Lemsid	Morocco	MAR	26.54818655740	-13.84819219100
Lenger	Kazakhstan	KAZ	42.18991701160	69.87991003300
Leninobod	Tajikistan	TJK	39.75000300860	69.00000365160
Leninogorsk	Russia	RUS	54.59869447740	52.44872595090
Leninsk Kuznetsky	Russia	RUS	54.66000856440	86.16997513730
Lensk	Russia	RUS	60.72527142250	114.94702998800
Leo	Burkina Faso	BFA	11.09400298720	-2.09799852930
Leonara	Australia	AUS	-28.88150714240	121.32803584700
Leon	Kingdom of Spain	ESP	42.57997072250	-5.57000655254
Leon	Mexico	MEX	21.14998679500	-101.70003035700
Leon	Nicaragua	NIC	12.43555747370	-86.87943628110
Leopoldina	Brazil	BRA	-21.53001788450	-42.64004358070
Lerwick	United Kingdom	GBR	60.15003521640	-1.14999210754
Les Cayes	Haiti	HTI	18.20037355450	-73.74997929040
Leshan	China	CHN	29.56709576320	103.73334753300
Lesosibirsk	Russia	RUS	58.24325237950	92.48328487040
Lesozavodsk	Russia	RUS	45.47475526840	133.42977779000
Lethbridge	Canada	CAN	49.70049216620	-112.83327844400
Lethem	Guyana	GUY	3.38995973603	-59.80002974610
Leticia	Colombia	COL	-4.22001503613	-69.93997929040
Letpadan	Myanmar	MMR	17.78189780580	95.74148392640
Levin	New Zealand	NZL	-40.61236733120	175.27724930800
Lewiston	United States	USA	44.10070477200	-70.21525964530
Lewiston	United States	USA	46.41660992340	-117.01658899100
Lexington	United States	USA	38.05001466780	-84.50002079440
Lezhe	Albania	ALB	41.78799914140	19.65400254450
Lgov	Russia	RUS	51.69476320300	35.27437373730
Lhasa	China	CHN	29.64502382310	91.10001013080
Lhokseumawe	Indonesia	IDN	5.19140016573	97.14145015360
Lianxian	China	CHN	24.78152223610	112.38253535900
Lianyungang	China	CHN	34.60043194480	119.17002803500
Liaocheng	China	CHN	36.43042360340	115.97001664100
Liaoyang	China	CHN	41.27999839180	123.18001582800
Liaoyuan	China	CHN	42.89997702950	125.12997432400
Libenge	Congo (Kinshasa)	COD	3.66043418265	18.61998978540
Liberec	Czech Republic	CZE	50.79995993970	15.07999914420
Liberia	Costa Rica	CRI	10.63375530900	-85.43332299980
Libertador General San Martin	Argentina	ARG	-23.81954221720	-64.78998356290
Librazhd	Albania	ALB	41.20000210700	20.36670359640
Libreville	Gabon	GAB	0.38538860972	9.45796504582
Lichinga	Mozambique	MOZ	-13.30002927770	35.24000890990
Lida	Belarus	BLR	53.88847943020	25.28464758170
Liege	Belgium	BEL	50.62999615390	5.58001053734
Liepaga	Latvia	LVA	56.50997316400	21.01002477890
Liestal	Switzerland	CHE	47.48300111760	7.73700346795
Ligonha	Mozambique	MOZ	-15.17567706420	37.74001135130
Lihue	United States	USA	21.98151226700	-159.37100630900
Lijiang	China	CHN	26.80000368140	100.26658239600
Likasi	Congo (Kinshasa)	COD	-10.97004229850	26.78000850290
Lille	French Republic	FRA	50.64996909490	3.08000809593
Lillehammer	Kingdom of Norway	NOR	61.13328269360	10.50002030300
Lillooet	Canada	CAN	50.68371380520	-121.93326562700
Lilongwe	Malawi	MWI	-13.98329506550	33.78330196000
Lima	Peru	PER	-12.04801267610	-77.05006209480
Lima	United States	USA	40.74287355450	-84.10526452810
Limbe	Cameroon	CMR	4.03038576143	9.19002274439
Limeira	Brazil	BRA	-22.54954221720	-47.40001143550
Limerick	Ireland	IRL	52.66470399890	-8.62305017235
Limoges	French Republic	FRA	45.82997906400	1.24999059918
Linares	Chile	CHL	-35.83999713260	-71.58998193530
Linares	Kingdom of Spain	ESP	38.08332012840	-3.63335473776
Linares	Mexico	MEX	24.86038047180	-99.57003117040
Linchuan	China	CHN	27.97034568180	116.36001867600
Lincoln	Argentina	ARG	-34.88000404990	-61.53994938320
Lincoln	United States	USA	40.81997479150	-96.68000085630
Linden	Guyana	GUY	5.99000775037	-58.26996810060
Lindi	United Republic of Tanzania	TZA	-10.00002398800	39.69999507520
Linfen	China	CHN	36.08034161280	111.52000402700
Lingyuan	China	CHN	41.24000000000	119.40111110000
Linhai	China	CHN	28.85000775050	121.11998653100
Linhares	Brazil	BRA	-19.38999347040	-40.05002079420
Linjiang	China	CHN	41.83634686180	126.93596227900
Linkoping	Sweden	SWE	58.41001222650	15.62993973660
Linkou	China	CHN	45.28189882310	130.25188391000
Linqing	China	CHN	36.85039796860	115.68000850300
Linxia	China	CHN	35.60000917460	103.20004675200
Linxi	China	CHN	43.51707114570	118.03330155300
Linyi	China	CHN	35.07998923650	118.32997595100
Linz	Austria	AUT	48.31923280750	14.28878128930
Lipetsk	Russia	RUS	52.62000388500	39.63999873740
Lira	Uganda	UGA	2.26039044078	32.89002315140
Lisala	Congo (Kinshasa)	COD	2.14001019176	21.50999426140
Lisbon	Portugal	PRT	38.72272287790	-9.14486630549
Lisburn	United Kingdom	GBR	54.52037884430	-6.67001692852
Lishui	China	CHN	28.45041973780	119.90000931700
Lismore	Australia	AUS	-28.81665321980	153.29311315800
Lithgow	Australia	AUS	-33.49610919320	150.15278804400
Little Current	Canada	CAN	45.96702496240	-81.93332991710
Little Rock	United States	USA	34.73608257960	-92.33109318210
Liuhe	China	CHN	42.27885215160	125.71732865300
Liuzhou	China	CHN	24.28000246070	109.25001338600
Liverpool	Canada	CAN	44.03995912580	-64.72001367350
Liverpool	United Kingdom	GBR	53.41600180980	-2.91799788554
Livingstone	Zambia	ZMB	-17.86000933960	25.86001297880
Livingston	Guatemala	GTM	15.83065387510	-88.75623451550
Livny	Russia	RUS	52.42479616200	37.60436071650
Livorno	Italy	ITA	43.55113365730	10.30227470380
Ljubljana	Slovenia	SVN	46.05528830880	14.51496903350
Llallagua	Bolivia	BOL	-18.42002683630	-66.63999983890
Llica	Bolivia	BOL	-19.84960365920	-68.25003076340
Lobamba	Swaziland	SWZ	-26.46666746140	31.19999710970
Lobatse	Botswana	BWA	-25.21961179730	25.68002396520
Lobito	Angola	AGO	-12.37000852570	13.54123001980
Lobos	Argentina	ARG	-35.18489500040	-59.09467228360
Lodja	Congo (Kinshasa)	COD	-3.48962034212	23.42000687530
Lodwar	Kenya	KEN	3.13038901663	35.57001460650
Lodz	Poland	POL	51.77499086420	19.45136022820
Loei	Thailand	THA	17.49188966770	101.73150589900
Logan	United States	USA	41.73593955390	-111.83359786200
Logashkino	Russia	RUS	70.85038983070	153.90000117900
Logrono	Kingdom of Spain	ESP	42.47036500960	-2.42999149719
Loikaw	Myanmar	MMR	19.66500008650	97.20600362760
Loja	Ecuador	ECU	-3.99000323600	-79.21000777350
Lokhwabe	Botswana	BWA	-24.16959836950	21.83002640660
Lokoja	Nigeria	NGA	7.80038820285	6.73993973657
Lokossa	Benin	BEN	6.61500009233	1.71500445721
Lome	Togo	TGO	6.13193707166	1.22275711936
Loncoche	Chile	CHL	-39.37001422250	-72.62999597340
London	Canada	CAN	42.96999859520	-81.24998661470
Londonderry	United Kingdom	GBR	55.00037538570	-7.33328393699
London	United Kingdom	GBR	51.49999472970	-0.11672184386
London	United States	USA	37.12888226220	-84.08335372080
Londrina	Brazil	BRA	-23.30003904340	-51.17998742840
Long Beach	United States	USA	33.78696738590	-118.15804386600
Longjiang	China	CHN	47.34040366520	123.18001582800
Longreach	Australia	AUS	-23.44959063840	144.25004756600
Longview	United States	USA	32.50053428040	-94.74027429380
Longview	United States	USA	46.13871990870	-122.93695113300
Longxi	China	CHN	35.04763978990	104.63944209700
Long Xuyen	Vietnam	VNM	10.38038576150	105.42001460700
Longyan	China	CHN	25.18041261700	117.03000362000
